"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","Lifestage","Volume","CPUE","Taxon"
"20mm 501 2022-05-18 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-05-18 07:00:00,"501",NA,NA,22,17.6,9.89019258667302,97.6,"Oblique",2022,NA,9.144,"Ebb",2022-05-18 09:46:00,NA,NA,"Meso","Juvenile",1.98941634273318,2211.70395833535,"PredCop"
"20mm 501 2022-06-03 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-03 07:00:00,"501",NA,NA,43,18.8,11.4824700850098,30.8,"Oblique",2022,NA,12.4968,"Ebb",2022-06-03 08:37:00,NA,NA,"Meso","Adult",2.92128512491397,16.4311246412188,"PredCop"
"20mm 501 2022-06-03 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-03 07:00:00,"501",NA,NA,43,18.8,11.4824700850098,30.8,"Oblique",2022,NA,12.4968,"Ebb",2022-06-03 08:37:00,NA,NA,"Meso","Juvenile",2.92128512491397,157.464944478347,"PredCop"
"20mm 501 2022-06-16 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-16 07:00:00,"501",NA,NA,29,21,11.7738442802248,46.3,"Oblique",2022,NA,9.144,"Ebb",2022-06-16 09:43:00,NA,NA,"Meso","Adult",3.24186101531756,136.958369869076,"PredCop"
"20mm 501 2022-06-16 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-16 07:00:00,"501",NA,NA,29,21,11.7738442802248,46.3,"Oblique",2022,NA,9.144,"Ebb",2022-06-16 09:43:00,NA,NA,"Meso","Juvenile",3.24186101531756,368.306967620893,"PredCop"
"20mm 501 2022-06-30 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-30 07:00:00,"501",NA,NA,35,20,11.0371317787214,53.6,"Oblique",2022,NA,9.144,"Ebb",2022-06-30 08:56:00,NA,NA,"Meso","Adult",2.87188223579166,835.688862896015,"PredCop"
"20mm 501 2022-06-30 1",-122.02633,38.07333,"Ryer","Grizzly Bay","Outside","20mm",2022-06-30 07:00:00,"501",NA,NA,35,20,11.0371317787214,53.6,"Oblique",2022,NA,9.144,"Ebb",2022-06-30 08:56:00,NA,NA,"Meso","Juvenile",2.87188223579166,2570.9039323815,"PredCop"
"20mm 508 2017-03-13 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-03-13 07:00:00,"508",NA,NA,51,14.7,0.100861987560788,23.3,"Oblique",2017,NA,17.0688,"Flood",2017-03-13 13:56:00,NA,NA,"Meso","Adult",2.01547500952298,0,"PredCop"
"20mm 508 2017-03-13 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-03-13 07:00:00,"508",NA,NA,51,14.7,0.100861987560788,23.3,"Oblique",2017,NA,17.0688,"Flood",2017-03-13 13:56:00,NA,NA,"Meso","Juvenile",2.01547500952298,0,"PredCop"
"20mm 508 2017-03-29 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-03-29 07:00:00,"508",NA,NA,47,13.1,0.0644109850301171,23.2,"Oblique",2017,NA,11.8872,"Ebb",2017-03-29 07:27:00,NA,NA,"Meso","Adult",5.27660858048715,0,"PredCop"
"20mm 508 2017-03-29 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-03-29 07:00:00,"508",NA,NA,47,13.1,0.0644109850301171,23.2,"Oblique",2017,NA,11.8872,"Ebb",2017-03-29 07:27:00,NA,NA,"Meso","Juvenile",5.27660858048715,0,"PredCop"
"20mm 508 2017-04-10 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-04-10 07:00:00,"508",NA,NA,81,15.7,0.0835748849042272,13.1,"Oblique",2017,NA,14.6304,"Flood",2017-04-10 13:06:00,NA,NA,"Meso","Adult",3.87541235164438,0,"PredCop"
"20mm 508 2017-04-10 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-04-10 07:00:00,"508",NA,NA,81,15.7,0.0835748849042272,13.1,"Oblique",2017,NA,14.6304,"Flood",2017-04-10 13:06:00,NA,NA,"Meso","Juvenile",3.87541235164438,0,"PredCop"
"20mm 508 2017-04-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-04-24 07:00:00,"508",NA,NA,62,15.5,0.0668050598616411,17.7,"Oblique",2017,NA,12.192,"Low slack",2017-04-24 11:48:00,NA,NA,"Meso","Adult",3.74701912881551,0,"PredCop"
"20mm 508 2017-04-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-04-24 07:00:00,"508",NA,NA,62,15.5,0.0668050598616411,17.7,"Oblique",2017,NA,12.192,"Low slack",2017-04-24 11:48:00,NA,NA,"Meso","Juvenile",3.74701912881551,0,"PredCop"
"20mm 508 2017-05-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-05-08 07:00:00,"508",NA,NA,64,19.5,0.101823874641556,19.6,"Oblique",2017,NA,11.5824,"Flood",2017-05-08 11:56:00,NA,NA,"Meso","Adult",4.81651024497989,82.8400604806906,"PredCop"
"20mm 508 2017-05-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-05-08 07:00:00,"508",NA,NA,64,19.5,0.101823874641556,19.6,"Oblique",2017,NA,11.5824,"Flood",2017-05-08 11:56:00,NA,NA,"Meso","Juvenile",4.81651024497989,0,"PredCop"
"20mm 508 2017-05-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-05-22 07:00:00,"508",NA,NA,59,18.9,0.0524402874859155,14.7,"Oblique",2017,NA,15.24,"Flood",2017-05-22 12:22:00,NA,NA,"Meso","Adult",3.77280635115957,204.092107659685,"PredCop"
"20mm 508 2017-05-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-05-22 07:00:00,"508",NA,NA,59,18.9,0.0524402874859155,14.7,"Oblique",2017,NA,15.24,"Flood",2017-05-22 12:22:00,NA,NA,"Meso","Juvenile",3.77280635115957,0,"PredCop"
"20mm 508 2017-06-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-06-05 07:00:00,"508",NA,NA,54,20.4,0.061538256406628,14.6,"Oblique",2017,NA,12.192,"Flood",2017-06-05 15:17:00,NA,NA,"Meso","Adult",4.05918024140156,23.403740250568,"PredCop"
"20mm 508 2017-06-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-06-05 07:00:00,"508",NA,NA,54,20.4,0.061538256406628,14.6,"Oblique",2017,NA,12.192,"Flood",2017-06-05 15:17:00,NA,NA,"Meso","Juvenile",4.05918024140156,0,"PredCop"
"20mm 508 2017-06-19 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-06-19 07:00:00,"508",NA,NA,58,21.7,0.110488767333648,15.1,"Oblique",2017,NA,13.4112,"Flood",2017-06-19 10:53:00,NA,NA,"Meso","Adult",3.97747546323773,104.651808376252,"PredCop"
"20mm 508 2017-06-19 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-06-19 07:00:00,"508",NA,NA,58,21.7,0.110488767333648,15.1,"Oblique",2017,NA,13.4112,"Flood",2017-06-19 10:53:00,NA,NA,"Meso","Juvenile",3.97747546323773,0,"PredCop"
"20mm 508 2017-07-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-07-05 07:00:00,"508",NA,NA,43,21.9,1.84374955018142,29.1,"Oblique",2017,NA,16.4592,"Flood",2017-07-05 10:57:00,NA,NA,"Meso","Adult",3.55537935013225,91.4107801149014,"PredCop"
"20mm 508 2017-07-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2017-07-05 07:00:00,"508",NA,NA,43,21.9,1.84374955018142,29.1,"Oblique",2017,NA,16.4592,"Flood",2017-07-05 10:57:00,NA,NA,"Meso","Juvenile",3.55537935013225,0,"PredCop"
"20mm 508 2018-03-12 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-03-12 07:00:00,"508",NA,NA,60,13.5,2.94913485292891,15.1,"Oblique",2018,NA,12.8016,"Flood",2018-03-12 14:02:00,NA,NA,"Meso","Adult",3.32845179350447,37.2545578824329,"PredCop"
"20mm 508 2018-03-12 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-03-12 07:00:00,"508",NA,NA,60,13.5,2.94913485292891,15.1,"Oblique",2018,NA,12.8016,"Flood",2018-03-12 14:02:00,NA,NA,"Meso","Juvenile",3.32845179350447,2.40351986338276,"PredCop"
"20mm 508 2018-03-26 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-03-26 07:00:00,"508",NA,NA,30,13,0.0926925943775931,35.9,"Oblique",2018,NA,12.8016,"Flood",2018-03-26 12:12:00,NA,NA,"Meso","Adult",3.19625834843543,0,"PredCop"
"20mm 508 2018-03-26 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-03-26 07:00:00,"508",NA,NA,30,13,0.0926925943775931,35.9,"Oblique",2018,NA,12.8016,"Flood",2018-03-26 12:12:00,NA,NA,"Meso","Juvenile",3.19625834843543,0,"PredCop"
"20mm 508 2018-04-09 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-04-09 07:00:00,"508",NA,NA,61,16.2,0.0730309670554583,10,"Oblique",2018,NA,11.5824,"Ebb",2018-04-09 12:11:00,NA,NA,"Meso","Adult",2.62188190127709,0,"PredCop"
"20mm 508 2018-04-09 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-04-09 07:00:00,"508",NA,NA,61,16.2,0.0730309670554583,10,"Oblique",2018,NA,11.5824,"Ebb",2018-04-09 12:11:00,NA,NA,"Meso","Juvenile",2.62188190127709,0,"PredCop"
"20mm 508 2018-04-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-04-24 07:00:00,"508",NA,NA,53,16.5,0.0840544648519182,15.7,"Oblique",2018,NA,13.716,"Flood",2018-04-24 07:49:00,NA,NA,"Meso","Adult",2.59663756782448,2.31068057951073,"PredCop"
"20mm 508 2018-04-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-04-24 07:00:00,"508",NA,NA,53,16.5,0.0840544648519182,15.7,"Oblique",2018,NA,13.716,"Flood",2018-04-24 07:49:00,NA,NA,"Meso","Juvenile",2.59663756782448,0,"PredCop"
"20mm 508 2018-05-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-05-08 07:00:00,"508",NA,NA,42,17.9,0.263192800563279,26.9,"Oblique",2018,NA,10.3632,"Flood",2018-05-08 08:36:00,NA,NA,"Meso","Adult",2.71987334618454,164.71355205876,"PredCop"
"20mm 508 2018-05-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-05-08 07:00:00,"508",NA,NA,42,17.9,0.263192800563279,26.9,"Oblique",2018,NA,10.3632,"Flood",2018-05-08 08:36:00,NA,NA,"Meso","Juvenile",2.71987334618454,0,"PredCop"
"20mm 508 2018-05-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-05-22 07:00:00,"508",NA,NA,30,18.1,1.58948398436698,65.7,"Oblique",2018,NA,11.5824,"Flood",2018-05-22 09:09:00,NA,NA,"Meso","Adult",2.40771223359849,124.599607799321,"PredCop"
"20mm 508 2018-05-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-05-22 07:00:00,"508",NA,NA,30,18.1,1.58948398436698,65.7,"Oblique",2018,NA,11.5824,"Flood",2018-05-22 09:09:00,NA,NA,"Meso","Juvenile",2.40771223359849,20.7666012998869,"PredCop"
"20mm 508 2018-06-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-06-05 07:00:00,"508",NA,NA,39,20,NA,31.2,"Oblique",2018,NA,12.8016,"High slack",2018-06-05 09:19:00,NA,NA,"Meso","Adult",3.16775668163409,10.5226937177947,"PredCop"
"20mm 508 2018-06-05 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-06-05 07:00:00,"508",NA,NA,39,20,NA,31.2,"Oblique",2018,NA,12.8016,"High slack",2018-06-05 09:19:00,NA,NA,"Meso","Juvenile",3.16775668163409,5.26134685889737,"PredCop"
"20mm 508 2018-06-19 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-06-19 07:00:00,"508",NA,NA,42,20,4.10262594066106,30.1,"Oblique",2018,NA,15.24,"Flood",2018-06-19 07:45:00,NA,NA,"Meso","Adult",2.77714812423294,187.242443232526,"PredCop"
"20mm 508 2018-06-19 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-06-19 07:00:00,"508",NA,NA,42,20,4.10262594066106,30.1,"Oblique",2018,NA,15.24,"Flood",2018-06-19 07:45:00,NA,NA,"Meso","Juvenile",2.77714812423294,1065.84159993899,"PredCop"
"20mm 508 2018-07-06 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-07-06 07:00:00,"508",NA,NA,85,20.7,2.07988962666916,13.4,"Oblique",2018,NA,13.716,"Flood",2018-07-06 07:30:00,NA,NA,"Meso","Adult",2.06569223198247,1085.3504531255,"PredCop"
"20mm 508 2018-07-06 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2018-07-06 07:00:00,"508",NA,NA,85,20.7,2.07988962666916,13.4,"Oblique",2018,NA,13.716,"Flood",2018-07-06 07:30:00,NA,NA,"Meso","Juvenile",2.06569223198247,331.123867055238,"PredCop"
"20mm 508 2019-03-11 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-03-11 07:00:00,"508",NA,NA,18,11.2,0.0854933921826207,93.8,"Oblique",2019,NA,12.192,"Ebb",2019-03-11 12:28:00,NA,NA,"Meso","Adult",4.10369713050079,0,"PredCop"
"20mm 508 2019-03-11 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-03-11 07:00:00,"508",NA,NA,18,11.2,0.0854933921826207,93.8,"Oblique",2019,NA,12.192,"Ebb",2019-03-11 12:28:00,NA,NA,"Meso","Juvenile",4.10369713050079,0,"PredCop"
"20mm 508 2019-03-25 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-03-25 07:00:00,"508",NA,NA,46,13.6,0.0989387204619183,37,"Oblique",2019,NA,9.144,"Flood",2019-03-25 12:41:00,NA,NA,"Meso","Adult",3.25950490428982,0,"PredCop"
"20mm 508 2019-03-25 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-03-25 07:00:00,"508",NA,NA,46,13.6,0.0989387204619183,37,"Oblique",2019,NA,9.144,"Flood",2019-03-25 12:41:00,NA,NA,"Meso","Juvenile",3.25950490428982,0,"PredCop"
"20mm 508 2019-04-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-04-08 07:00:00,"508",NA,NA,57,14.6,0.0965355672727244,NA,"Oblique",2019,NA,10.668,"Ebb",2019-04-08 12:02:00,NA,NA,"Meso","Adult",3.59799612811139,0,"PredCop"
"20mm 508 2019-04-08 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-04-08 07:00:00,"508",NA,NA,57,14.6,0.0965355672727244,NA,"Oblique",2019,NA,10.668,"Ebb",2019-04-08 12:02:00,NA,NA,"Meso","Juvenile",3.59799612811139,0,"PredCop"
"20mm 508 2019-04-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-04-22 07:00:00,"508",NA,NA,NA,16.2,0.068241609232044,19.3,"Oblique",2019,NA,11.5824,"Ebb",2019-04-22 11:52:00,NA,NA,"Meso","Adult",3.72964668428898,0,"PredCop"
"20mm 508 2019-04-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-04-22 07:00:00,"508",NA,NA,NA,16.2,0.068241609232044,19.3,"Oblique",2019,NA,11.5824,"Ebb",2019-04-22 11:52:00,NA,NA,"Meso","Juvenile",3.72964668428898,0,"PredCop"
"20mm 508 2019-05-13 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-05-13 07:00:00,"508",NA,NA,50,18.2,0.0620170394211866,21.4,"Oblique",2019,NA,13.1064,"Ebb",2019-05-13 12:33:00,NA,NA,"Meso","Adult",2.89386923589555,6.04726702330915,"PredCop"
"20mm 508 2019-05-13 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-05-13 07:00:00,"508",NA,NA,50,18.2,0.0620170394211866,21.4,"Oblique",2019,NA,13.1064,"Ebb",2019-05-13 12:33:00,NA,NA,"Meso","Juvenile",2.89386923589555,0,"PredCop"
"20mm 508 2019-05-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-05-20 07:00:00,"508",NA,NA,60,16,0.065368593627528,NA,"Oblique",2019,NA,10.3632,"Ebb",2019-05-20 11:23:00,NA,NA,"Meso","Adult",2.42209878922202,0,"PredCop"
"20mm 508 2019-05-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-05-20 07:00:00,"508",NA,NA,60,16,0.065368593627528,NA,"Oblique",2019,NA,10.3632,"Ebb",2019-05-20 11:23:00,NA,NA,"Meso","Juvenile",2.42209878922202,0,"PredCop"
"20mm 508 2019-06-04 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-06-04 07:00:00,"508",NA,NA,66,20.2,0.0596231148659684,12.6,"Oblique",2019,NA,12.4968,"Ebb",2019-06-04 13:08:00,NA,NA,"Meso","Adult",2.18214189919935,0,"PredCop"
"20mm 508 2019-06-04 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-06-04 07:00:00,"508",NA,NA,66,20.2,0.0596231148659684,12.6,"Oblique",2019,NA,12.4968,"Ebb",2019-06-04 13:08:00,NA,NA,"Meso","Juvenile",2.18214189919935,0,"PredCop"
"20mm 508 2019-06-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-06-20 07:00:00,"508",NA,NA,33,20.4,0.0715939958095923,22.7,"Oblique",2019,NA,11.5824,"Ebb",2019-06-20 11:45:00,NA,NA,"Meso","Adult",3.59826757255711,46.3185861823569,"PredCop"
"20mm 508 2019-06-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-06-20 07:00:00,"508",NA,NA,33,20.4,0.0715939958095923,22.7,"Oblique",2019,NA,11.5824,"Ebb",2019-06-20 11:45:00,NA,NA,"Meso","Juvenile",3.59826757255711,0,"PredCop"
"20mm 508 2019-07-01 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-07-01 07:00:00,"508",NA,NA,47,21.1,0.0869326097219391,19.8,"Oblique",2019,NA,11.8872,"Ebb",2019-07-01 11:05:00,NA,NA,"Meso","Adult",2.10396589882998,142.587862363564,"PredCop"
"20mm 508 2019-07-01 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2019-07-01 07:00:00,"508",NA,NA,47,21.1,0.0869326097219391,19.8,"Oblique",2019,NA,11.8872,"Ebb",2019-07-01 11:05:00,NA,NA,"Meso","Juvenile",2.10396589882998,0,"PredCop"
"20mm 508 2020-03-16 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-03-16 07:00:00,"508",NA,NA,40,12.7,4.63616611629056,29,"Oblique",2020,NA,14.0208,"Flood",2020-03-16 09:08:00,NA,NA,"Meso","Adult",3.65364223948542,50.3607052741744,"PredCop"
"20mm 508 2020-03-16 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-03-16 07:00:00,"508",NA,NA,40,12.7,4.63616611629056,29,"Oblique",2020,NA,14.0208,"Flood",2020-03-16 09:08:00,NA,NA,"Meso","Juvenile",3.65364223948542,45.9815135112027,"PredCop"
"20mm 508 2020-05-11 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-05-11 07:00:00,"508",NA,NA,61,18.9,4.58852710661833,15,"Oblique",2020,NA,12.8016,"Ebb",2020-05-11 09:09:00,NA,NA,"Meso","Adult",2.89224056922119,69.1505409779434,"PredCop"
"20mm 508 2020-05-11 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-05-11 07:00:00,"508",NA,NA,61,18.9,4.58852710661833,15,"Oblique",2020,NA,12.8016,"Ebb",2020-05-11 09:09:00,NA,NA,"Meso","Juvenile",2.89224056922119,212.983666212066,"PredCop"
"20mm 508 2020-05-26 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-05-26 07:00:00,"508",NA,NA,80,21.1,3.37672548332917,11.6,"Oblique",2020,NA,11.8872,"Ebb",2020-05-26 08:37:00,NA,NA,"Meso","Adult",3.30483612672623,292.500635311152,"PredCop"
"20mm 508 2020-05-26 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-05-26 07:00:00,"508",NA,NA,80,21.1,3.37672548332917,11.6,"Oblique",2020,NA,11.8872,"Ebb",2020-05-26 08:37:00,NA,NA,"Meso","Juvenile",3.30483612672623,388.319808947564,"PredCop"
"20mm 508 2020-06-12 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-06-12 07:00:00,"508",NA,NA,34,21.4,3.15081843228409,24.2,"Oblique",2020,NA,11.5824,"Ebb",2020-06-12 11:49:00,NA,NA,"Meso","Adult",2.37513890011125,287.983157518898,"PredCop"
"20mm 508 2020-06-12 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-06-12 07:00:00,"508",NA,NA,34,21.4,3.15081843228409,24.2,"Oblique",2020,NA,11.5824,"Ebb",2020-06-12 11:49:00,NA,NA,"Meso","Juvenile",2.37513890011125,194.514939727677,"PredCop"
"20mm 508 2020-06-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-06-22 07:00:00,"508",NA,NA,56,21.2,5.18084370722352,39.9,"Oblique",2020,NA,11.5824,"Ebb",2020-06-22 08:38:00,NA,NA,"Meso","Adult",4.25299157565064,750.53052497798,"PredCop"
"20mm 508 2020-06-22 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-06-22 07:00:00,"508",NA,NA,56,21.2,5.18084370722352,39.9,"Oblique",2020,NA,11.5824,"Ebb",2020-06-22 08:38:00,NA,NA,"Meso","Juvenile",4.25299157565064,1142.72504742888,"PredCop"
"20mm 508 2020-07-06 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-07-06 07:00:00,"508",NA,NA,46,21.7,5.17483113877593,35.9,"Oblique",2020,NA,11.5824,"Ebb",2020-07-06 09:16:00,NA,NA,"Meso","Adult",2.89712656924427,1325.20468903338,"PredCop"
"20mm 508 2020-07-06 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2020-07-06 07:00:00,"508",NA,NA,46,21.7,5.17483113877593,35.9,"Oblique",2020,NA,11.5824,"Ebb",2020-07-06 09:16:00,NA,NA,"Meso","Juvenile",2.89712656924427,869.087726296313,"PredCop"
"20mm 508 2021-03-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-03-24 07:00:00,"508",NA,NA,58,12.5,1.33250756625945,21.3,"Oblique",2021,NA,12.192,"Flood",2021-03-24 08:43:00,NA,NA,"Meso","Adult",3.16558512606827,49.2799889395978,"PredCop"
"20mm 508 2021-03-24 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-03-24 07:00:00,"508",NA,NA,58,12.5,1.33250756625945,21.3,"Oblique",2021,NA,12.192,"Flood",2021-03-24 08:43:00,NA,NA,"Meso","Juvenile",3.16558512606827,0,"PredCop"
"20mm 508 2021-04-07 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-04-07 07:00:00,"508",NA,NA,29,15,0.392125597172183,64.9,"Oblique",2021,NA,12.8016,"Flood",2021-04-07 11:57:00,NA,NA,"Meso","Adult",3.53637823893136,61.26795609175,"PredCop"
"20mm 508 2021-04-07 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-04-07 07:00:00,"508",NA,NA,29,15,0.392125597172183,64.9,"Oblique",2021,NA,12.8016,"Flood",2021-04-07 11:57:00,NA,NA,"Meso","Juvenile",3.53637823893136,23.564598496827,"PredCop"
"20mm 508 2021-04-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-04-20 07:00:00,"508",NA,NA,51,15.7,5.29519375733722,52,"Oblique",2021,NA,12.192,"Ebb",2021-04-20 10:28:00,NA,NA,"Meso","Adult",2.62296767906,44.2247157393763,"PredCop"
"20mm 508 2021-04-20 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-04-20 07:00:00,"508",NA,NA,51,15.7,5.29519375733722,52,"Oblique",2021,NA,12.192,"Ebb",2021-04-20 10:28:00,NA,NA,"Meso","Juvenile",2.62296767906,50.3246765310143,"PredCop"
"20mm 508 2021-05-04 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-05-04 07:00:00,"508",NA,NA,44,18.5,6.18677159415657,14.7,"Oblique",2021,NA,11.2776,"High slack",2021-05-04 10:56:00,NA,NA,"Meso","Adult",2.40526923358695,46.5644338006086,"PredCop"
"20mm 508 2021-05-04 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-05-04 07:00:00,"508",NA,NA,44,18.5,6.18677159415657,14.7,"Oblique",2021,NA,11.2776,"High slack",2021-05-04 10:56:00,NA,NA,"Meso","Juvenile",2.40526923358695,114.748069008643,"PredCop"
"20mm 508 2021-05-18 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-05-18 07:00:00,"508",NA,NA,64,18,0.66872582360174,12.1,"Oblique",2021,NA,12.192,"Ebb",2021-05-18 10:48:00,NA,NA,"Meso","Adult",2.22231567716695,75.5968207964809,"PredCop"
"20mm 508 2021-05-18 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-05-18 07:00:00,"508",NA,NA,64,18,0.66872582360174,12.1,"Oblique",2021,NA,12.192,"Ebb",2021-05-18 10:48:00,NA,NA,"Meso","Juvenile",2.22231567716695,734.369116308672,"PredCop"
"20mm 508 2021-06-02 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-06-02 07:00:00,"508",NA,NA,42,18.5,9.63559758505811,31.1,"Oblique",2021,NA,13.1064,"Ebb",2021-06-02 10:59:00,NA,NA,"Meso","Adult",2.51629001188929,53.6504136495137,"PredCop"
"20mm 508 2021-06-02 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-06-02 07:00:00,"508",NA,NA,42,18.5,9.63559758505811,31.1,"Oblique",2021,NA,13.1064,"Ebb",2021-06-02 10:59:00,NA,NA,"Meso","Juvenile",2.51629001188929,610.422484190022,"PredCop"
"20mm 508 2021-06-29 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-06-29 07:00:00,"508",NA,NA,43,21.1,0.0715939958095923,28.3,"Oblique",2021,NA,11.8872,"Ebb",2021-06-29 11:49:00,NA,NA,"Meso","Adult",4.73697702238188,1383.16060412416,"PredCop"
"20mm 508 2021-06-29 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-06-29 07:00:00,"508",NA,NA,43,21.1,0.0715939958095923,28.3,"Oblique",2021,NA,11.8872,"Ebb",2021-06-29 11:49:00,NA,NA,"Meso","Juvenile",4.73697702238188,1025.97077778441,"PredCop"
"20mm 508 2021-07-14 1",-121.91722,38.04717,"Chipps","Confluence","Outside","20mm",2021-07-14 07:00:00,"508",NA,NA,66,20.7,9.18527968481905,7,"Oblique",2021,NA,12.4968,"Ebb",2021-07-14 10:06:00,NA,NA,"Meso","Adult",3.6061394614832,736.521709259573,"PredCop"
